baseMean	logFC	lfcSE	stat	P.Value	adj.P.Val	gene_symbol	method	regulation	rank
918256.34598285	0.962640089881724	0.0190492115447343	50.5343797364582	0	0	CDC42	DESeq2	NS	127
277376.864352016	2.9309525298443	0.0634422869524075	46.1987212416068	0	0	GALE	DESeq2	Up	128
764337.299860485	1.96469680004233	0.0373997267073825	52.5323838704552	0	0	FUCA1	DESeq2	Up	129
1659.08013057019	5.44882665294733	0.136844844549216	39.8175515555332	0	0	RP11-4M23.4	DESeq2	Up	130
21776.1094866774	4.99049517960352	0.105671636454197	47.2264398192284	0	0	GRHL3	DESeq2	Up	131
629533.368460807	1.70556037366757	0.0307751025158582	55.4201362217625	0	0	NIPAL3	DESeq2	Up	132
421439.418231398	0.886053079249941	0.0223940966002672	39.5663685419384	0	0	SYF2	DESeq2	NS	133
574248.771477255	0.822391295801564	0.0181393757474568	45.3373537905165	0	0	TMEM50A	DESeq2	NS	134
2838.80777137577	2.84797213232326	0.0526534456542199	54.0889982970185	0	0	MIR3917	DESeq2	Up	135
322166.073787155	1.69774944609101	0.0440076237981023	38.5785302537563	0	0	STMN1	DESeq2	Up	136
23428.4849478763	2.72840829006564	0.0443685732468852	61.4941633323128	0	0	ACTG1P20	DESeq2	Up	137
206564.85555655	0.712832331575515	0.015038057962118	47.401887489142	0	0	PPP1R8	DESeq2	NS	138
304129.548566003	0.970801683570144	0.0252229524448158	38.488820279629	0	0	RPA2	DESeq2	NS	139
4641.30593793106	2.41306232953834	0.0550345247018401	43.8463372330653	0	0	PRDX3P2	DESeq2	Up	140
6067.04590892528	-2.25226014827638	0.0561221373342913	-40.1314036716171	0	0	SNORA61	DESeq2	Down	141
4300.91003859865	-2.76981790633483	0.07094894762007	-39.0395911320228	0	0	SNORA16A	DESeq2	Down	142
5686.03612854459	3.25393936519577	0.0590458436265083	55.1086946234253	0	0	SELENOWP1	DESeq2	Up	143
701331.573259088	2.05141923190606	0.0473124755629682	43.3589493573598	0	0	SERINC2	DESeq2	Up	144
18061.7364088366	-2.09401799445679	0.0422214757380404	-49.596039879064	0	0	RP11-73M7.6	DESeq2	Down	145
772749.066539209	0.900011810798697	0.0164751056663805	54.6285911012567	0	0	KHDRBS1	DESeq2	NS	146
25370.6332068441	-2.04610083120469	0.0519391793027933	-39.3941694626402	0	0	DCDC2B	DESeq2	Down	147
952054.11440593	0.964733799386035	0.0229084577299594	42.1125599443724	0	0	EIF3I	DESeq2	NS	148
60367.4205435644	-2.3700297116917	0.0538013349259702	-44.0515038326246	0	0	FAM229A	DESeq2	Down	149
31592.4555662454	-2.52358592922508	0.0529548069772476	-47.6554645985086	0	0	TSSK3	DESeq2	Down	150
4340.89878390667	-1.72269799111822	0.0361401607637872	-47.6671369111446	0	0	RP11-131M11.3	DESeq2	Down	151
19669.9886427962	-2.80688507690765	0.0533362305844775	-52.626236352828	0	0	RP11-415J8.3	DESeq2	Down	152
63224.7689911061	5.33019046743862	0.111414838930428	47.8409385913756	0	0	GJB3	DESeq2	Up	153
1640.88487581421	-2.14666055811495	0.0532939586156994	-40.2796229417753	0	0	SNORA62	DESeq2	Down	154
401399.771596654	0.971955982780681	0.0218589185132404	44.4649620790684	0	0	PSMB2	DESeq2	NS	155
213744.968538228	1.03148108778141	0.0246921778764604	41.7735970047723	0	0	ADPRHL2	DESeq2	Up	156
9197.35195546239	-2.32918494700938	0.054021421791015	-43.1159504838647	0	0	SNORA63	DESeq2	Down	157
438995.989851497	1.40805455721948	0.0270943501337283	51.9685672573733	0	0	MEAF6	DESeq2	Up	158
49622.6109323468	4.18684728056218	0.0480624334777712	87.1126777735587	0	0	RP3-423B22.5	DESeq2	Up	159
29784.5405224701	2.97338986020596	0.0543563811051753	54.7017626955828	0	0	RP11-109P14.9	DESeq2	Up	160
