logFC	AveExpr	t	P.Value	adj.P.Val	B	gene_symbol	method	regulation	rank
-0.584624750384035	-0.0192578544061303	-7.42422327502252	2.96371310797427e-13	4.90357748562551e-13	18.3357127622843	ZNF658B	limma	NS	15721
2.27758066436256	-6.03325708812261	7.42371784506987	2.97430334372391e-13	4.92078643134478e-13	18.3322048994103	RP11-395C3.1	limma	Up	15722
-0.447847548643121	2.28824393358876	-7.42367991272454	2.97509963786866e-13	4.92179079568796e-13	18.3319416438662	NIPA1	limma	NS	15723
0.360676222478244	5.24077266922095	7.42357270136006	2.97735140528913e-13	4.92520270942353e-13	18.3311975889908	RHOG	limma	NS	15724
-0.767558198924743	4.08063524904215	-7.42330623219172	2.98295534193616e-13	4.93415907148499e-13	18.3293483134848	LSP1	limma	NS	15725
0.493066954685108	4.22021800766284	7.4227056205571	2.99562449859663e-13	4.95480025645409e-13	18.3251803264038	FZD6	limma	NS	15726
1.1293690732207	0.838176372924649	7.42129480147227	3.02559261589325e-13	5.00404969364782e-13	18.3153909992187	PPP1R1C	limma	Up	15727
-2.09898294290838	-3.03275657726692	-7.42077258202841	3.03676006381338e-13	5.02220028101792e-13	18.3117678565598	HTATSF1P2	limma	Down	15728
-0.894982866103447	0.837221583652618	-7.42057433357534	3.0410101388096e-13	5.02890932167185e-13	18.3103924727958	SH3GL1P3	limma	NS	15729
-0.367657322068617	6.06436385696041	-7.42048991173115	3.04282176128649e-13	5.03158530405741e-13	18.3098067909845	NAA10	limma	NS	15730
-0.460566129032265	2.37500421455939	-7.41999359514349	3.05349379681723e-13	5.04891152177313e-13	18.3063636807153	PDXP	limma	NS	15731
-0.697983435739897	-3.46317024265645	-7.4190791991279	3.07325210154939e-13	5.08125860751343e-13	18.300020740651	AC009487.6	limma	NS	15732
-0.424568317972356	4.23236590038314	-7.41894477627536	3.07616730277706e-13	5.08575527315413e-13	18.2990883396579	POLD1	limma	NS	15733
-0.423729249871999	3.55606692209451	-7.41803006193221	3.09607691411601e-13	5.1183460412528e-13	18.2927439706332	SEC24B	limma	NS	15734
-0.539106566820285	2.31347203065134	-7.41755084708837	3.10655803386956e-13	5.13534674413608e-13	18.2894204546911	GIMAP2	limma	NS	15735
-0.524688869687668	2.53958607918263	-7.41750760143222	3.10750559452464e-13	5.13658668144257e-13	18.2891205407114	ZRANB1	limma	NS	15736
3.11251502816181	-4.03169438058748	7.41722065310907	3.11380016137138e-13	5.14666429417494e-13	18.2871305570377	IGKV6-21	limma	Up	15737
-2.33278234767031	-4.69263703703704	-7.41628366232108	3.13444171591935e-13	5.18045262884599e-13	18.2806330012517	AC000032.2	limma	Down	15738
0.332003174603179	4.55832541507024	7.41588559211504	3.14325175158096e-13	5.19468335411223e-13	18.2778728021298	ICT1	limma	NS	15739
0.420316468253974	5.25824853128991	7.41421070253679	3.18058789394961e-13	5.25605284050339e-13	18.266260610662	HSD17B8	limma	NS	15740
-1.09559641577063	-3.70664840357599	-7.41190219944831	3.23276451771138e-13	5.34193747984185e-13	18.2502592427071	CPB2-AS1	limma	Down	15741
0.645669982078863	3.46914201787995	7.41099294805432	3.25354575690522e-13	5.37593562970789e-13	18.2439579634263	FAM43A	limma	NS	15742
2.15530568996417	-6.87020332056194	7.41085079320931	3.25680661288611e-13	5.38098182098587e-13	18.242972864936	TRAV36DV7	limma	Up	15743
0.323083026113676	3.86278084291188	7.41026381902257	3.27030516152379e-13	5.4029412827995e-13	18.2389054504871	HDAC8	limma	NS	15744
0.926538216845892	0.190158365261814	7.40981408367334	3.28068488682102e-13	5.4197456075644e-13	18.2357892165485	C1QL4	limma	NS	15745
